beta_abs;0.988438;0;0.3273982;0;2016-07-13T10:48:02
beta_abs;0.988438;0;0.3273982;0;2016-07-13T10:48:02
theta_abs;0.5407393;0;0.4039803;0;2016-07-13T10:48:02
theta_abs;0.5407393;0;0.4039803;0;2016-07-13T10:48:02
theta_abs;0.5407393;0;0.4039803;0;2016-07-13T10:48:02
theta_abs;0.5407393;0;0.4039803;0;2016-07-13T10:48:02
alpha_abs;1.040504;0;0.1986417;0;2016-07-13T10:48:03
beta_abs;1.008059;0;0.3540913;0;2016-07-13T10:48:03
beta_abs;1.008059;0;0.3540913;0;2016-07-13T10:48:03
beta_abs;1.008059;0;0.3540913;0;2016-07-13T10:48:03
beta_abs;1.008059;0;0.3540913;0;2016-07-13T10:48:03
theta_abs;0.5580442;0;0.4706295;0;2016-07-13T10:48:03
theta_abs;0.5580442;0;0.4706295;0;2016-07-13T10:48:03
theta_abs;0.5580442;0;0.4706295;0;2016-07-13T10:48:03
theta_abs;0.5580442;0;0.4706295;0;2016-07-13T10:48:03
alpha_abs;1.085511;0;0.2305111;0;2016-07-13T10:48:03
beta_abs;1.019834;0;0.3789098;0;2016-07-13T10:48:03
beta_abs;1.019834;0;0.3789098;0;2016-07-13T10:48:03
beta_abs;1.019834;0;0.3789098;0;2016-07-13T10:48:03
beta_abs;1.019834;0;0.3789098;0;2016-07-13T10:48:03
theta_abs;0.5692452;0;0.5177421;0;2016-07-13T10:48:03
theta_abs;0.5692452;0;0.5177421;0;2016-07-13T10:48:03
theta_abs;0.5692452;0;0.5177421;0;2016-07-13T10:48:03
theta_abs;0.5692452;0;0.5177421;0;2016-07-13T10:48:03
alpha_abs;1.116838;0;0.2456137;0;2016-07-13T10:48:03
beta_abs;1.028216;0;0.405563;0;2016-07-13T10:48:03
beta_abs;1.028216;0;0.405563;0;2016-07-13T10:48:03
beta_abs;1.028216;0;0.405563;0;2016-07-13T10:48:03
beta_abs;1.028216;0;0.405563;0;2016-07-13T10:48:03
theta_abs;0.5755801;0;0.5407347;0;2016-07-13T10:48:03
theta_abs;0.5755801;0;0.5407347;0;2016-07-13T10:48:03
theta_abs;0.5755801;0;0.5407347;0;2016-07-13T10:48:03
theta_abs;0.5755801;0;0.5407347;0;2016-07-13T10:48:03
alpha_abs;1.11972;0;0.2557703;0;2016-07-13T10:48:03
beta_abs;1.035443;0;0.4377025;0;2016-07-13T10:48:03
beta_abs;1.035443;0;0.4377025;0;2016-07-13T10:48:03
beta_abs;1.035443;0;0.4377025;0;2016-07-13T10:48:03
beta_abs;1.035443;0;0.4377025;0;2016-07-13T10:48:03
theta_abs;0.596992;0;0.5417881;0;2016-07-13T10:48:03
theta_abs;0.596992;0;0.5417881;0;2016-07-13T10:48:03
theta_abs;0.596992;0;0.5417881;0;2016-07-13T10:48:03
theta_abs;0.596992;0;0.5417881;0;2016-07-13T10:48:03
alpha_abs;1.11972;0;0.2699258;0;2016-07-13T10:48:03
